accidentNumber,eventDate,city,state,latitude,longitude,injuryServerity,model,fatalNum,seriousNum,minorNum,uninjuredNum
WPR13LA416,09/19/2013,Idaho Falls,ID,43.513611,112.070556,Non-Fatal,C90 - A,0,1,2,0
ERA13LA421,09/19/2013,Canton,MS,32.61,81.875556,Non-Fatal,AS350B2,0,0,4,0
ERA13CA422,09/19/2013,LAWRENCEVILLE,GA,33.978056,-83.961944,Non-Fatal,108 1,0,0,0,4
CEN13LA552,09/18/2013,Frankenmuth,MI,43.314167,-83.711389,Non-Fatal,PA 28-180,0,0,0,4
ANC13CA104,09/18/2013,Delta Junction,AK,64.561667,-145.776667,Non-Fatal,PA 18-150,0,0,0,1
WPR13LA414,09/16/2013,Redmond,OR,44.256667,-121.15,Non-Fatal,180 - B,0,0,0,1
WPR13FA411,09/16/2013,Detroit,OR,44.7225,-122.110556,Fatal(1),UH 1B,1,0,0,0
WPR13CA412,09/16/2013,Bozeman,MT,45.779167,-111.155556,Non-Fatal,PA 11,0,0,2,0
WPR13CA413,09/15/2013,San Luis Obispo,CA,35.235555,-120.638889,Non-Fatal,T310R,0,0,0,1
WPR13LA408,09/14/2013,Casa Grande,AZ,32.955278,-111.768056,Non-Fatal,182A,0,0,0,1
WPR13CA409,09/14/2013,Meadow Creek,MT,47.842777,-113.25,Non-Fatal,195A,0,0,0,4
ANC13CA098,09/14/2013,Akhiok,AK,57.191666,-154.503889,Non-Fatal,BEAVER DHC 2,0,0,0,4
ERA13CA420,09/13/2013,Sussex,NJ,41.2425,-74.638889,Non-Fatal,LS 6,0,0,1,0
ERA13CA419,09/13/2013,Abingdon,VA,36.687222,-82.033334,Non-Fatal,PA28 151,0,0,0,2
CEN13CA550,09/13/2013,Princeton,MN,45.56,-93.608333,Non-Fatal,PA-28-161,0,0,0,2
CEN13CA549,09/13/2013,Conway,AR,35.081667,-92.4325,Non-Fatal,J230-SP,0,0,0,1
ANC13LA100,09/13/2013,Kotzebue,AK,67.177778,-161.863056,Non-Fatal,U206F,0,2,0,0
ANC13CA101,09/13/2013,Iliamna,AK,59.440833,-156.534166,Non-Fatal,170B,0,0,0,2
WPR13CA425,09/12/2013,Spanish Fork,UT,40.138889,-111.658611,Non-Fatal,M337B,0,0,0,3
CEN13IA563,09/12/2013,Austin,TX,30.194444,97.669723,Incident,PC-12/47E,0,0,1,9
WPR13LA404,09/11/2013,King City,CA,36.191944,-120.942222,Non-Fatal,47G-5,0,0,0,1
WPR13FA405,09/11/2013,Jackson Hole,WY,43.590555,-110.743333,Fatal(2),RV-7A,2,0,0,0
ERA13FA412,09/11/2013,Smoketown,PA,40.041389,-76.201944,Non-Fatal,MUSTANG II,0,1,0,0
CEN13CA544,09/11/2013,Victoria,TX,28.846666,-96.9125,Non-Fatal,170A,0,0,0,1
CEN13CA545,09/10/2013,Mullen,NE,42.041944,-101.058889,Non-Fatal,RANS S-6ES,0,0,0,1
WPR13LA432,09/09/2013,Hemet,CA,33.734444,-117.02,Non-Fatal,AA 1C,0,0,2,0
WPR13LA402,09/09/2013,Long Beach,CA,33.813611,-118.163333,Non-Fatal,172N,0,0,0,1
ANC13FAMS2,09/09/2013,Yakutat,AK,59.503333,-139.660278,Fatal(1),PA-32-260,1,0,0,0
WPR13FA400,09/08/2013,Prineville,OR,44.290277,-120.887777,Fatal(1),CHALLENGER II SP,1,0,0,0
WPR13CA403,09/08/2013,Nashua,MT,48.298333,-106.258333,Non-Fatal,M-7-260C,0,0,0,1
ERA13LA409,09/08/2013,Doylestown,PA,40.333056,-75.122223,Non-Fatal,PA-31P,0,0,0,1
ERA13LA407,09/08/2013,Guntersville,AL,34.404444,-86.267223,Non-Fatal,PA-32R-300,0,0,2,0
ERA13CA414,09/08/2013,Shellman Bluff,GA,31.639444,-81.328889,Non-Fatal,172B,0,0,0,1
CEN13LA536,09/08/2013,Woodstock,IL,42.356667,-88.506111,Non-Fatal,BUSHBY MUSTANG II,0,0,2,0
WPR13CA421,09/07/2013,Eugene,OR,44.124445,-123.211944,Non-Fatal,E162,0,0,0,2
WPR13CA401,09/07/2013,Cascade,ID,45.151389,-114.992222,Non-Fatal,KITFOX-SERIES 7,0,0,0,1
ERA13LA418,09/07/2013,Louisa,VA,38.009722,-77.970278,Non-Fatal,7,0,0,0,2
CEN13TA535,09/07/2013,Amistad,NM,35.918056,-103.153056,Non-Fatal,206L-3,0,0,2,0
CEN13LA541,09/07/2013,Gallup,NM,35.511111,-108.789444,Non-Fatal,180,0,0,0,2
CEN13LA534,09/07/2013,Castroville,TX,29.338333,-98.850556,Non-Fatal,Rose Parrakeet,0,0,0,1
CEN13CA538,09/07/2013,Hyannis,NE,42.009444,-101.769445,Non-Fatal,182J,0,0,0,1
ANC13CA108,09/07/2013,Mentasta Lake,AK,62.738611,-143.003611,Non-Fatal,185,0,0,0,3
ANC13CA096,09/07/2013,Talkeetna,AK,62.094444,-149.680278,Non-Fatal,PA 18-150,0,0,0,2
WPR13FA399,09/06/2013,Spanish Fork,UT,40.1425,-111.685277,Fatal(1),SD-1 TG,1,0,0,0
ERA13LA406,09/06/2013,Beaver Falls,PA,40.77,-80.391389,Non-Fatal,415-D,0,0,0,2
ERA13LA405,09/06/2013,Waxhaw,NC,35.863889,-80.748055,Non-Fatal,SONEX,0,0,1,0
ERA13CA413,09/06/2013,Monticello,KY,36.967223,-84.851667,Non-Fatal,LA-4,0,0,0,2
CEN13LA537,09/06/2013,Arlington,MN,44.62,-94.146944,Non-Fatal,TOMCAT MK5A,0,0,0,1
CEN13LA533,09/06/2013,ATLANTIC,IA,41.401389,95.010833,Non-Fatal,G-164A,0,0,1,0
CEN13CA532,09/06/2013,Denver,CO,39.57,-104.849166,Non-Fatal,150G,0,0,0,2
CEN13CA528,09/06/2013,Delavan,WI,42.633889,-88.601111,Non-Fatal,7ECA,0,0,1,0
ERA13LA398,09/05/2013,Fort Myers,FL,26.586389,-81.863056,Non-Fatal,210J,0,0,0,1
ANC13FA093,09/05/2013,Glennallen,AK,62.534444,-147.609722,Fatal(1),170B,1,0,0,0
ANC13CA094,09/05/2013,McGrath,AK,61.918056,-154.557778,Non-Fatal,U206G,0,0,1,3
ERA13LA410,09/04/2013,Woodrow,SC,34.094722,-80.377778,Non-Fatal,188B,0,0,1,0
CEN13LA551,09/04/2013,Clemville,TX,29.046111,-96.116667,Non-Fatal,G 164B,0,0,0,1
CEN13CA529,09/04/2013,Council Bluff,IA,41.26,-95.758611,Non-Fatal,172R,0,0,0,1
CEN13CA526,09/04/2013,Edgerton,MN,43.874445,-96.1325,Non-Fatal,PA-28-180,0,0,0,1
WPR13LA398,09/03/2013,Bieber,CA,41.098055,-121.315278,Non-Fatal,DREAM MACHINE,0,1,1,0
ANC13CA092,09/03/2013,Skwentna,AK,62.079167,-153.048333,Non-Fatal,PA-18-150,0,0,1,1
ERA13LA391,09/02/2013,MItchellville,MD,38.941389,-76.772223,Non-Fatal,M20C,0,3,0,0
ERA13FA402,09/02/2013,Lenox Twp.,PA,41.724723,-75.693055,Fatal(2),T-50,2,0,0,0
CEN13LA518,09/02/2013,Pearsall,TX,28.822223,-99.108889,Non-Fatal,7GCB,0,0,2,0
CEN13CA573,09/02/2013,Hampshire,IL,42.146944,-88.515833,Non-Fatal,SGS 2 33A,0,0,0,1
WPR13LA396,09/01/2013,Sisters,OR,44.304444,-121.539166,Non-Fatal,CTSW,0,0,0,1
WPR13CA397,09/01/2013,Deer Valley,AZ,33.688333,-112.080834,Non-Fatal,172S,0,0,0,2
WPR13CA395,09/01/2013,Homedale,ID,43.561111,-116.976945,Non-Fatal,C-50,0,0,0,1
ERA13CA400,09/01/2013,Lafayette,TN,36.52,-86.058056,Non-Fatal,DRIFTER II,0,0,2,0
DCA13FA148,09/01/2013,Telluride,CO,37.953056,-107.905556,Non-Fatal,1900D,0,0,0,12
CEN13LA525,09/01/2013,Boulder,CO,39.908889,-105.117223,Non-Fatal,182,0,0,1,0
CEN13CA521,09/01/2013,Osage Beach,MO,38.110278,-92.680556,Non-Fatal,SPORTSTAR,0,0,0,2
WPR13FA393,08/31/2013,Scappoose,OR,45.765,-122.863611,Fatal(1),VORTEX,1,0,0,0
WPR13CA394,08/31/2013,Sequim,WA,48.097777,-123.186111,Non-Fatal,GLASTAR,0,0,0,2
ERA13LA390,08/31/2013,Sandy Hook,KY,38.085555,-83.130278,Non-Fatal,47G,0,0,0,2
ERA13IA396,08/31/2013,Chesapeake,VA,36.780278,-76.448889,Non-Fatal,PA-28RT-201,0,0,0,2
ERA13CA399,08/31/2013,Lakeland,FL,27.988889,-82.018611,Non-Fatal,912ULS2,0,0,0,1
CEN13FA517,08/31/2013,Williamsburg,NM,33.037777,-107.308333,Fatal(3),R44 II,3,0,0,0
CEN13CA530,08/31/2013,Plattsmouth,NE,40.948333,-95.917223,Non-Fatal,7EC,0,0,0,2
WPR13LA392,08/30/2013,Rancho Palos Verdes,CA,33.741389,-118.379167,Non-Fatal,PA-18-105 SPECIAL,0,0,1,0
ERA13FA388,08/30/2013,Limington,ME,43.762778,-70.674445,Fatal(1),172,1,0,0,0
ERA13CA416,08/30/2013,Rumney,NH,43.867778,-71.798333,Non-Fatal,U206F,0,0,0,2
ERA13CA393,08/30/2013,Apex,NC,35.738055,-78.920834,Non-Fatal,172E,0,0,0,2
ERA13CA392,08/30/2013,McComb,MS,31.178334,-90.471945,Non-Fatal,172L,0,0,1,0
ERA13CA389,08/30/2013,Blairsville,GA,34.812222,-83.806667,Non-Fatal,DA 40,0,0,2,0
CEN13LA531,08/30/2013,Paris,TX,33.636666,95.450833,Non-Fatal,305 - E,0,0,0,1
CEN13LA524,08/30/2013,Mackinaw City,MI,45.767778,-84.734722,Non-Fatal,S10-VT,0,1,0,1
ANC13FA091,08/30/2013,Nikolai,AK,62.2925,-152.353333,Fatal(1),PA-18A,1,1,0,0
ERA13FA385,08/29/2013,Danville,VA,36.565278,-79.341666,Fatal(1),PA-28-161,1,0,0,0
ERA13CA395,08/29/2013,Fort Lauderdale,FL,26.197222,-80.171667,Non-Fatal,172S,0,0,0,1
ANC13FA090,08/29/2013,Sutton,AK,61.791111,-149.013889,Fatal(2),7ECA,2,0,0,0
CEN13LA568,08/28/2013,Gould,AR,33.986944,-91.559722,Non-Fatal,AT 802,0,0,0,1
CEN13LA523,08/28/2013,Wichita Falls,TX,33.822223,98.598333,Non-Fatal,47G-2,0,0,0,2
CEN13LA514,08/28/2013,Emporia,KS,38.415278,-96.189722,Non-Fatal,II,0,0,1,0
ERA13LA382,08/27/2013,Middle Grove,NY,43.090555,-73.909444,Non-Fatal,LAKE MODEL 250,0,0,1,0
ERA13CA383,08/27/2013,Chestertown,MD,39.25,-76.205278,Non-Fatal,150L,0,0,0,2
CEN13FA509,08/27/2013,Paris,IL,39.701389,-87.650556,Fatal(1),421C,1,0,0,0
ANC13CA087,08/27/2013,Bethel,AK,60.781945,-161.743055,Non-Fatal,DHC-2 MK. I(L20A),0,0,0,1
ANC13CA086,08/27/2013,Anchorage,AK,61.208056,-149.8375,Non-Fatal,170B,0,0,0,1
WPR13FA388,08/26/2013,Desert Center,CA,33.38,-115.365,Fatal(2),AA-1A,2,0,0,0
CEN13LA507,08/26/2013,Clayton,NM,36.5975,-103.274723,Non-Fatal,R44 II,0,0,3,1
ERA13FA372,08/25/2013,Taunton,MA,41.872778,-71.011111,Fatal(2),7AC,2,0,0,0
ERA13CA378,08/25/2013,Shelter Island,NY,41.067778,-72.323611,Non-Fatal,172R,0,0,1,2
ERA13CA375,08/25/2013,Cortland,NY,42.5925,-76.214722,Non-Fatal,RV-7A,0,0,1,0
CEN13CA522,08/25/2013,Iowa City,IA,41.639722,-91.548055,Non-Fatal,2T-1A-2,0,0,0,1
CEN13CA515,08/25/2013,Valparaiso,IN,41.453889,-87.006944,Non-Fatal,AA-1B,0,0,1,0
WPR13LA385,08/24/2013,Bakersfield,CA,35.211667,-119.1075,Non-Fatal,TBirdII,0,0,2,0
WPR13FA386,08/24/2013,Tehachapi,CA,35.101111,-118.423056,Non-Fatal,PA 28,0,1,2,0
WPR13CA387,08/24/2013,Burlington,WA,48.470556,-122.421667,Non-Fatal,STINGSPORT,0,0,0,1
ERA13LA374,08/24/2013,Marco Island,FL,25.995,-81.6725,Non-Fatal,M20J,0,0,1,0
ERA13CA377,08/24/2013,Mitchellville,MD,38.941111,-76.772223,Non-Fatal,172P,0,0,0,4
CEN13LA506B,08/24/2013,Franklin,IL,39.595,-90.06,Non-Fatal,SR7 XL,0,4,0,0
CEN13LA506A,08/24/2013,Franklin,IL,39.595,-90.06,Non-Fatal,BREEZE,0,4,0,0
CEN13LA503,08/24/2013,Concord,WI,43.169723,-88.723056,Non-Fatal,182A,0,0,1,2
CEN13CA508,08/24/2013,Faribault,MN,44.3275,-93.310556,Non-Fatal,PA-22-108,0,0,0,1
ANC13FA084,08/24/2013,Anchorage,AK,61.213333,-149.844722,Fatal(2),150L,2,0,0,0
ERA13LA379,08/23/2013,Easton,MD,38.797222,-76.071945,Non-Fatal,152,0,0,0,1
ANC13LA085,08/23/2013,Tokotna,AK,61.992777,-156.029723,Non-Fatal,U206F,0,0,0,1
ANC13CA083,08/23/2013,Talkeetna,AK,62.320278,-150.093611,Non-Fatal,PA-18A,0,0,1,0
WPR13LA383,08/22/2013,Madera,CA,36.926389,-120.022223,Non-Fatal,PA-38,0,0,0,2
WPR13LA382,08/22/2013,Boise,ID,43.564167,-116.222778,Non-Fatal,206,0,0,0,5
ERA13CA371,08/22/2013,Manassas,VA,38.807222,-77.508889,Non-Fatal,172S,0,0,0,1
CEN13LA504,08/22/2013,Walnut Ridge,AR,36.124445,-90.925,Non-Fatal,GULFSTREAM AM G-164B,0,0,0,1
CEN13CA501,08/22/2013,Reese,MI,43.471111,-83.661389,Non-Fatal,369FF,0,0,0,2
CEN13CA498,08/21/2013,Indianapolis,IN,40.030556,-86.251389,Non-Fatal,172S,0,0,0,1
ANC13LA081,08/21/2013,Palmer,AK,61.616389,-149.220834,Non-Fatal,180J,0,0,1,0
WPR13CA381,08/20/2013,Meeteetse,WY,43.8875,-109.326111,Non-Fatal,172E,0,0,1,0
ERA13LA370,08/20/2013,Bingham,ME,45.040277,-69.868889,Non-Fatal,C23,0,0,0,2
CEN13LA497,08/20/2013,Zanesville,OH,40.006944,-82.012222,Non-Fatal,BIRD BK,0,0,0,1
WPR13LA378,08/18/2013,Sisters,OR,44.554444,-121.858611,Non-Fatal,172B,0,0,0,4
WPR13FA380,08/18/2013,Cataldo,ID,47.542222,-116.409444,Fatal(1),KR-2,1,0,0,0
ERA13CA384,08/18/2013,Middletown,DE,39.866667,-75.986944,Non-Fatal,172S,0,0,0,1
CEN13CA575,08/18/2013,Lee's Summit,MO,38.955556,94.369445,Non-Fatal,R22 MARINER,0,0,0,2
CEN13CA499,08/18/2013,Wheeling,IL,42.114167,-87.915278,Non-Fatal,35,0,0,0,3
CEN13CA494,08/18/2013,Santa Teresa,NM,31.880278,-106.703056,Non-Fatal,GC-1B,0,0,0,1
ERA13LA366,08/17/2013,Lancaster,PA,40.120278,-76.29,Non-Fatal,S-1B1,0,0,0,1
CEN13CA495,08/17/2013,Kankakee,IL,41.071389,-87.846389,Non-Fatal,172,0,0,0,1
WPR13FA376,08/16/2013,Carson City,NV,39.180278,-119.2775,Fatal(2),SAMBA XXL,2,0,0,0
ERA13LA365,08/16/2013,Numidia,PA,40.866111,-76.397222,Non-Fatal,FIRESTAR II,0,0,0,1
ERA13LA364,08/16/2013,Indian Trail,NC,35.108611,-80.623056,Non-Fatal,PA-22-150,0,0,0,1
CEN13LA500,08/16/2013,Brooklyn,IA,41.745555,-92.409167,Fatal(1),206,1,0,0,1
CEN13LA493,08/16/2013,Covert,MI,42.298889,-86.328889,Non-Fatal,STORM TROOPER,0,1,1,0
ANC13CA082,08/15/2013,Sleetmute,AK,61.700278,-159.165833,Non-Fatal,185,0,0,0,4
ANC13CA080,08/15/2013,Sleetmute,AK,61.700278,-157.165833,Non-Fatal,U206,0,0,1,0
WPR13CA373,08/14/2013,Las Vegas,NV,36.705278,-116.221945,Non-Fatal,REMOS GX,0,0,1,0
WPR13CA372,08/14/2013,Aurora,OR,45.241389,-122.768611,Non-Fatal,PA-20,0,0,0,2
WPR13CA371,08/14/2013,Metaline Falls,WA,48.837777,-117.283611,Non-Fatal,172H,0,0,0,3
CEN13LA490,08/14/2013,Eastport,MI,45.055833,-85.355833,Non-Fatal,BC12-D1,0,0,0,1
WPR13FA370,08/13/2013,Paradise,CA,39.701111,-121.673334,Fatal(2),7GCAA,2,0,0,0
CEN13LA519,08/13/2013,Eagle Lake,TX,29.521667,-96.205833,Non-Fatal,GULFSTREAM AM G-164B,0,0,0,1
CEN13FA491,08/13/2013,Ship Shoal 208H,GM,28.533334,-90.916667,Non-Fatal,407,0,0,3,0
CEN13CA489,08/13/2013,Peoria,IL,40.795555,-89.613333,Non-Fatal,58P,0,0,0,5
ANC13LA079,08/13/2013,Paxson,AK,62.956667,-146.384722,Non-Fatal,PA-18-150,0,0,0,2
WPR13FA368,08/12/2013,West Yellowstone,MT,44.702778,-111.108056,Fatal(1),E35,1,1,0,0
ERA13CA362,08/12/2013,Fredericksburg,VA,38.271111,-77.446944,Non-Fatal,PA-28R-180,0,0,0,1
CEN13LA488,08/12/2013,Nucla,CO,38.238889,-108.563333,Non-Fatal,LANCAIR 360,0,0,0,1
CEN13LA484,08/12/2013,Larchwood,IA,43.401944,-96.409444,Non-Fatal,S-2R,0,0,0,1
WPR13CA367,08/11/2013,Hesperia,CA,34.376945,-117.315833,Non-Fatal,PA-24-250,0,0,0,3
ERA13LA361,08/11/2013,Vienna,MD,38.300556,-76.004444,Non-Fatal,RANS S-12,0,0,0,2
ERA13LA360,08/11/2013,Westport,MA,41.570556,-71.121389,Non-Fatal,KODIAK 100,0,0,1,4
ERA13CA369,08/11/2013,Verona,NY,43.11,-75.543055,Non-Fatal,M-5-210C,0,0,0,2
ANC13CA078,08/11/2013,McCarthy,AK,61.904722,-143.056111,Non-Fatal,PA-18-150,0,0,0,2
WPR13LA366,08/10/2013,Overgaard,AZ,34.394444,-110.529723,Non-Fatal,PA-28-180,0,0,0,1
WPR13CA375,08/10/2013,Prescott,AZ,34.663333,-112.423611,Non-Fatal,172S,0,0,0,1
WPR13CA365,08/10/2013,Independence,OR,44.866667,-123.198055,Non-Fatal,BC12-D,0,0,1,0
CEN13LA487,08/10/2013,Albers,IL,38.543333,-89.612222,Non-Fatal,206A,0,0,0,3
CEN13LA478,08/10/2013,Killeen,TX,31.085833,-97.686389,Non-Fatal,BA-100,0,0,0,1
CEN13CA510,08/10/2013,Mackinac Island,MI,45.865,-84.637222,Non-Fatal,415-C,0,0,0,1
CEN13CA481,08/10/2013,Humboldt,SD,43.628334,-97.073334,Non-Fatal,S18-STD,0,0,0,2
CEN13CA479,08/10/2013,Frankenmuth,MI,43.313889,-83.709722,Non-Fatal,STARDUSTER TOO,0,0,1,0
CEN13CA475,08/10/2013,Poteau,OK,35.019445,-94.621389,Non-Fatal,PA-28-180,0,0,0,1
ERA13FA358,08/09/2013,New Haven,CT,41.268056,-72.9,Fatal(4),690B,4,0,0,0
CEN13LA486,08/09/2013,Dumas,AR,33.884444,-91.534166,Non-Fatal,AT-400,0,0,0,1
CEN13LA482,08/09/2013,Schaumburg,IL,41.989722,-88.103056,Non-Fatal,LONG-EZ,0,0,0,1
ANC13CA077,08/09/2013,Arctic Village,AK,68.118056,-147.201389,Non-Fatal,A-1B,0,0,0,1
WPR13LA364,08/08/2013,Burlington,WA,48.470278,-122.421667,Non-Fatal,185,0,0,0,1
ANC13TA076,08/08/2013,Tok,AK,63.324445,-142.952222,Non-Fatal,UH-1B,0,0,0,1
ANC13CA075,08/08/2013,North Pole,AK,64.755556,-147.385833,Non-Fatal,185D,0,0,0,1
CEN13CA474,08/07/2013,Clare,MI,43.834444,-84.740277,Non-Fatal,PA-28-180,0,0,0,2
ERA13CA354,08/06/2013,Orange,MA,42.568611,-72.286389,Non-Fatal,CHALLENGER II,0,0,0,1
CEN13LA464,08/06/2013,Santa Teresa,NM,31.882778,-106.631111,Non-Fatal,PA-36-300,0,0,0,1
CEN13LA463,08/06/2013,Vinton,IA,42.176667,-91.980834,Non-Fatal,47G-3B-1,0,0,0,1
WPR13LA360,08/05/2013,Richland,WA,46.303333,-119.3025,Non-Fatal,HELICYCLE,0,0,0,1
CEN13LA462,08/05/2013,Eden Prairie,MN,44.822778,-93.441666,Non-Fatal,EMB-505,0,0,0,2
CEN13LA461,08/05/2013,Ackerly,TX,32.481111,-101.716945,Fatal(2),369D,2,0,0,1
CEN13FA465,08/05/2013,Balko,OK,36.522223,-100.876945,Fatal(1),AT-400,1,0,0,0
CEN13CA469,08/05/2013,Mackinac Island,MI,45.850833,-84.635555,Non-Fatal,182T,0,0,0,3
WPR13LA359,08/04/2013,Stanwood,WA,48.256944,-122.436111,Non-Fatal,182P,0,2,0,0
WPR13LA358,08/04/2013,Chualar,CA,36.5375,-121.541666,Non-Fatal,206B,0,0,1,0
WPR13CA377,08/04/2013,West Jordan,UT,40.619445,-111.992777,Non-Fatal,A-1B,0,0,0,2
ERA13LA363,08/04/2013,Tallahassee,FL,30.396944,-84.350833,Non-Fatal,M20R,0,0,0,2
ERA13FA349,08/04/2013,Alma,GA,31.642222,-82.609722,Fatal(2),A36,2,0,0,0
ERA13CA357,08/04/2013,West Mifflin,PA,40.354444,-79.930278,Non-Fatal,PA-34-200T,0,0,0,1
ERA13CA352,08/04/2013,Erwinna,PA,40.484166,-75.099444,Non-Fatal,SGS 2-33A,0,0,0,1
ERA13CA351,08/04/2013,Meridian,MS,32.326111,-88.751111,Non-Fatal,170B,0,0,0,2
CEN13LA472,08/04/2013,Simmesport,LA,30.983611,91.8125,Non-Fatal,AT-301,0,1,1,0
CEN13CA485,08/04/2013,Hermleigh,TX,32.581667,-100.763333,Non-Fatal,150D,0,0,0,1
ANC13CA073,08/04/2013,Kokhanok,AK,58.990277,-153.573056,Non-Fatal,U206F,0,0,0,6
WPR13CA356,08/03/2013,San Carlos,CA,37.511667,-122.249444,Non-Fatal,170B,0,0,0,4
ERA13FA348,08/03/2013,Conway,SC,33.861667,-79.112778,Fatal(3),D55,3,0,0,0
ERA13CA404,08/03/2013,Knoxville,TN,35.963889,-83.873611,Non-Fatal,172N,0,0,0,1
CEN13LA460,08/03/2013,Wild Rose,WI,44.1975,-89.217778,Non-Fatal,TITAN TORNADO 1,0,1,0,0
CEN13FA456,08/03/2013,Chesterfield,MO,38.660556,-90.681667,Fatal(2),SR22,2,0,0,0
CEN13CA458,08/03/2013,Lago Vista,TX,30.498611,-97.969445,Non-Fatal,R182,0,0,1,0
WPR13CA357,08/02/2013,Sonoma,CA,38.254444,-122.450556,Non-Fatal,7EC,0,0,0,2
WPR13CA355,08/02/2013,Helena,MT,46.606667,-111.9825,Non-Fatal,M20F,0,0,0,2
ERA13CA353,08/02/2013,Eagle Bay,NY,43.831667,-74.848889,Non-Fatal,PA-18-150,0,0,1,1
ERA13CA350,08/02/2013,Portsmouth,NH,43.077778,-70.823056,Non-Fatal,172S,0,0,0,2
WPR13LA353,08/01/2013,Brentwood,CA,37.932778,-121.636389,Non-Fatal,GPA-2,0,0,1,0
WPR13CA362,08/01/2013,West Yellowstone,MT,44.521667,-111.1175,Non-Fatal,7GCBC,0,0,0,2
CEN13IA513,08/01/2013,Englewood,CO,39.57,-104.849166,Incident,DA 42,0,0,0,3
CEN13CA457,08/01/2013,Appleton,WI,44.258056,-88.518889,Non-Fatal,A75,0,0,0,2
ERA13CA355,07/31/2013,New Bedford,MA,41.676667,-70.958333,Non-Fatal,58,0,0,0,1
CEN13LA454,07/31/2013,Jonesboro,AR,35.836944,-90.526389,Non-Fatal,140,0,0,0,2
CEN13CA453,07/31/2013,Ellinwood,KS,38.372778,-98.598611,Non-Fatal,8A,0,0,0,2
CEN13CA450,07/31/2013,Mesquite,TX,32.746944,-96.530278,Non-Fatal,172N,0,0,0,1
WPR13LA349,07/30/2013,Billings,MT,45.8075,-108.542777,Non-Fatal,PA-44-180,0,0,0,2
ERA13LA346,07/30/2013,Wurtsboro,NY,41.603056,-74.538611,Non-Fatal,A-22 VALOR,0,0,1,0
WPR13LA347,07/29/2013,Red Bluff,CA,40.150278,-122.251944,Fatal(1),EDGE XT-912-L,1,0,0,0
ERA13TA341,07/29/2013,Jackson,KY,37.551111,-83.088611,Non-Fatal,369E,0,2,0,0
ERA13LA344,07/29/2013,Center Point,WV,39.451667,-80.569167,Non-Fatal,369D,0,0,1,0
ERA13LA342,07/29/2013,Leonardtown,MD,38.287777,-76.601111,Non-Fatal,M20J,0,0,1,1
ERA13FA340,07/29/2013,Georgetown,SC,33.299444,-79.338611,Fatal(1),GNAT T 1,1,0,0,0
CEN13LA451,07/29/2013,Lombardville,IL,41.219445,-89.655,Non-Fatal,AT-400A,0,0,1,0
CEN13LA444,07/29/2013,Eagle Lake,MN,44.156111,-93.877223,Non-Fatal,DW-1,0,0,0,1
CEN13LA443,07/29/2013,Monte Vista,CO,37.581667,-106.053056,Non-Fatal,G-164A,0,0,0,1
CEN13LA442,07/29/2013,Streator,IL,41.113333,-88.835277,Non-Fatal,OH-13H/M74A,0,0,0,1
CEN13FA446,07/29/2013,Knox,IN,41.319723,-86.663611,Fatal(1),RV-6A,1,0,0,0
WPR13LA346,07/28/2013,Lone Pine,CA,36.574723,-118.046389,Non-Fatal,35-B33,0,0,4,0
WPR13CA345,07/28/2013,Tacoma,WA,47.267778,-122.578056,Non-Fatal,162,0,0,0,1
ERA13CA338,07/28/2013,Shirley,NY,40.821945,-72.866945,Non-Fatal,210M,0,0,0,2
CEN13LA455,07/28/2013,Lafayette,IN,40.285,-86.856389,Non-Fatal,PA-28-140,0,1,3,0
CEN13LA448,07/28/2013,Capron,IL,42.4,88.785833,Non-Fatal,R44,0,1,0,0
CEN13FA440,07/28/2013,Oshkosh,WI,43.955278,-88.682223,Non-Fatal,KITFOX III,0,0,0,2
ANC13CA069,07/28/2013,Kotzebue,AK,66.708611,-162.419445,Non-Fatal,A185E,0,0,0,2
WPR13FA343,07/27/2013,Thompson Falls,MT,47.546666,-115.520278,Fatal(1),R44 II,1,1,1,0
WPR13CA344,07/27/2013,Quilcene,WA,47.838889,-122.858889,Non-Fatal,PA-18-135,0,1,1,0
ERA13LA343,07/27/2013,Willimantic,CT,41.739722,-72.173889,Non-Fatal,175,0,0,0,3
ERA13LA337,07/27/2013,Columbus,GA,32.52,-84.95,Non-Fatal,PA-28-181,0,0,0,2
ERA13FA336,07/27/2013,Noxen,PA,41.454722,-76.092222,Fatal(5),R66,5,0,0,0
CEN13FA438,07/27/2013,Lake Michigan,WI,42.943611,-87.771945,Fatal(2),PA-28R-200,2,0,0,0
CEN13CA449,07/27/2013,Grinnell,IA,41.709722,-99.735833,Non-Fatal,KITFOX CLASSIC 4,0,0,0,1
ANC13CA070,07/27/2013,Fairbanks,AK,65.388055,-147.669445,Non-Fatal,PA-18-135,0,0,0,1
WPR13CA352,07/26/2013,Hungry Horse,MT,48.0875,-113.250833,Non-Fatal,180J,0,0,0,2
WPR13CA348,07/26/2013,Phoenix,AZ,33.307778,-111.655278,Unavailable,172S,0,0,0,0
ERA13LA339,07/26/2013,Farmingdale,NJ,40.195555,-74.133889,Non-Fatal,172M,0,0,1,0
CEN13TA441,07/26/2013,Tecumseh,OK,35.260556,-97.018889,Non-Fatal,182S,0,1,0,0
CEN13CA445,07/26/2013,Burnet,TX,30.736666,-98.236389,Non-Fatal,170,0,0,0,1
ANC13TA072,07/26/2013,Prudhoe Bay,AK,71.474445,-149.636389,Unavailable,SIERRA,0,0,0,0
